Subject_ID,Age,Gender,Skill_Level,Hand_Dominance,Stroke_Type,Trial_ID,Surface_Type,Coating_Roughness_nm,Friction_Coefficient,Sweat_Level,Temperature_C,Humidity_%,Grip_Force_Mean,Grip_Force_SD,Peak_Grip_Force,Pressure_Distribution_Index,Contact_Area_cm2,EMG_Flexor_RMS,EMG_Extensor_RMS,Muscle_Fatigue_Index,Impact_Force_N,Vibration_Peak,Vibration_Frequency_Hz,Shock_Transmission_Index,Grip_Stability_Score,Slip_Event,Injury_Risk_Level
P0075,31,Female,Pro,Left,Serve,2,Non-Coated,41.33244277098807,0.7496984812401085,High,30.816314130466882,70.29373987842784,221.57767317938936,11.791885203626771,204.66247813583703,0.6506001546449304,22.00256260477129,0.2998985342066584,0.4269655614567761,21.456888418279874,395.8087847896925,15.259438800618227,136.50982728521555,0.3605573550520529,81.3698789457446,1,Low
P0076,25,Female,Intermediate,Right,Serve,4,Non-Coated,76.55746160166986,0.5654618716845796,Dry,32.089341917420604,81.5258913874259,296.57617071336097,12.56736982201302,294.76615889596457,0.6804321311574943,16.528458073135003,0.6847760488322295,0.4025297623901788,35.322164106880095,282.05047447757244,19.18042668502723,114.09456963848562,0.21372795180381005,84.96237897374763,1,High
P0077,38,Male,Beginner,Left,Forehand,2,Non-Coated,83.28658621434948,0.6023473774221391,Moderate,34.84618512361883,65.72386244378482,297.24957294524364,17.2223690486247,294.4720495586271,0.7338870311535601,22.410224999918825,0.35487428314441183,0.4860431452201072,31.123357497933753,338.14558114854793,12.15343807600906,100.62381487507268,0.5966649474935675,74.63725019869375,0,Medium
P0078,33,Female,Pro,Left,Backhand,1,Non-Coated,91.00863303403403,0.8727879446173251,Moderate,32.96647409233553,52.492668362754465,219.78162318680452,21.267498031931225,210.09799483994473,0.7726937039933475,17.242589914508564,0.5068572744433935,0.2228781233427839,20.738074589057995,392.95831225754637,15.010503067191317,166.66669102582267,0.6515691849768366,64.19635465772717,0,Medium
P0079,30,Male,Intermediate,Left,Serve,5,Non-Coated,73.18526130419008,0.6315237529284908,High,27.806948762746405,74.72451357290548,295.6428141946938,32.99427208720846,261.55718977604647,0.6326198161105673,27.029712267333007,0.5633249500943839,0.5328757469286189,42.48902507495272,254.554765297677,10.75614120483691,132.7404253225432,0.566795669063065,70.51718276761045,1,High
P0080,35,Female,Pro,Right,Serve,1,Non-Coated,113.36144843124606,0.8975280442644296,Moderate,24.66152277195886,86.1588452222002,215.98361396875404,32.488034192448936,334.81836854184945,0.6354617136871165,29.37470150114315,0.5232914181370694,0.2804904751620537,31.99833660793474,326.91019620933645,10.95902033829676,108.72851036861266,0.3361799638139379,70.28100996163178,0,Medium
P0081,32,Male,Intermediate,Left,Serve,1,Non-Coated,143.91801460983936,0.787855969538116,High,28.545148798620517,82.06150478050378,282.5377314320487,31.540547220273183,343.01582370549716,0.8359157002280169,27.12087662048206,0.388783093377971,0.39111554525033676,17.63153024242238,329.0069930492733,16.315556916226488,193.20613799566843,0.6084771986351544,81.40446830311299,0,Low
P0082,38,Female,Intermediate,Left,Forehand,1,Non-Coated,140.5397993643687,0.7055240715441646,Dry,29.578798253516787,49.91818031200423,205.44050509857115,14.008227216476982,317.33164215698275,0.741446340951196,21.46595993108801,0.41520755767968787,0.39471976989631996,22.209885015207433,302.722769380966,14.569657459641647,147.32786520626098,0.5064311945748736,64.13270265428325,0,Low
P0083,30,Female,Pro,Right,Serve,4,Coated,113.08327562899184,0.872017099752614,Moderate,25.029682118894314,55.84445595310751,279.1785106046389,27.70126218476951,222.7206783456275,0.6617826836041462,15.035570954315862,0.6189926563258192,0.5108494132164494,19.08429836993127,348.1829074437455,18.63414016470211,122.38735666737392,0.5414702573331428,71.52827183847958,1,High
P0084,26,Male,Pro,Right,Forehand,1,Coated,95.75724727586751,0.8282451663661095,High,31.564055562270177,65.84403369868389,222.447647706862,18.3542770904424,256.2079935182082,0.6822209779837382,15.549651909890947,0.5313925657089453,0.2771964281601006,22.49599681997282,331.3794953396707,21.840772517291185,166.35895444007988,0.23313402980202924,73.74396238954367,0,High
P0085,32,Male,Intermediate,Right,Forehand,3,Coated,130.8396639085825,0.7001377778547158,Moderate,21.3913068898683,68.58016476180326,203.48682239315414,33.14193904360917,227.3830023825634,0.8520196868290826,22.425527174072684,0.21171763663529442,0.31989989557562637,17.526767703572148,287.37119635426177,20.313102807573475,139.57123830244737,0.4909174309644089,81.08908272851794,1,High
P0086,30,Male,Beginner,Right,Backhand,2,Coated,131.953090664442,0.5740075402935747,Moderate,31.69089276022565,49.69070572292641,292.17358889083573,13.792467582221043,297.8204204240923,0.6181155985608545,25.192309520104633,0.3017287927609052,0.46524318425309735,24.84555588773098,355.7964416202651,15.302781466026756,81.13024540434654,0.4805735596118869,71.9489036696797,1,Low
P0087,18,Female,Pro,Left,Serve,4,Non-Coated,131.25303581016647,0.8539066010870753,Dry,20.479977780229227,51.500617000758226,205.7021198914404,11.813964736506904,315.97166769690125,0.7780600910797056,27.292710977361388,0.3431489691682965,0.36510869652481537,37.75932680261456,319.9256588417004,14.534292238849089,180.875651090882,0.5308340409483269,65.99392069570159,1,Low
P0088,24,Female,Intermediate,Left,Forehand,3,Coated,57.36305316563397,0.8177639759754194,High,27.46949091082235,77.94155345177182,299.020227091109,30.744399715104844,332.5648577936903,0.7261124341812499,23.992972663206764,0.38274335078151445,0.31954544922249745,48.371977171536955,320.5465788352725,17.02081892285129,87.96165192537838,0.5858157960841235,61.01898594227734,0,High
P0089,26,Female,Intermediate,Right,Serve,3,Coated,42.79755754981342,0.8267571930517501,Dry,32.921546952248995,76.51587083574712,193.0288670866188,27.356505068213224,329.0972713202556,0.8839015007756728,29.67469689365256,0.48844686169730445,0.44856928898929516,18.42144229944967,392.7880482922193,11.099810527350332,198.722420403137,0.4023173094478123,66.92070973847892,0,Low
P0090,18,Female,Beginner,Left,Backhand,5,Non-Coated,148.1512750722921,0.8107005564539445,Dry,21.297429110320962,81.96044073144455,181.20249400682488,30.17838531204341,214.88148914913663,0.8765374568000917,22.406670484392464,0.3832552981861933,0.23462887610257377,21.993184349352074,330.2548410974955,21.85192262809918,121.96831267495477,0.27748707889487884,92.98950111858487,0,High
P0091,29,Male,Beginner,Right,Backhand,5,Coated,145.56196152930715,0.6465140712823291,Dry,27.766084047412544,86.64649036401156,284.49522552925,12.264471467309447,218.85110104685643,0.8412205711791213,24.000431999359225,0.612505958194965,0.515911428767577,10.086142839890208,367.6985874418371,21.771913006741496,142.98067794459942,0.6619341454649172,74.01115063030538,0,High
P0092,25,Female,Beginner,Left,Forehand,3,Coated,102.08163069776394,0.8505960018842682,High,22.390871584419745,55.41305594513459,250.39252899701773,31.8894025692355,336.45077194131034,0.7346743084227705,18.45153484755548,0.4369177894185212,0.4098996868937178,19.012186721645612,380.1080401161285,21.075448492079495,199.94511515770446,0.5882848904886306,81.55917836242392,0,High
P0093,28,Female,Pro,Right,Backhand,5,Coated,149.23700883890967,0.5507813936004381,High,33.422236250914025,82.97974782852897,230.5951562490038,26.295749629472684,326.5676647876899,0.8209326943925432,20.09490722393967,0.4510893835261325,0.28240820372348935,26.738074126859964,337.1094688692571,17.946405501228696,112.30449541262206,0.47018440483322566,79.60093148622883,0,Medium
P0094,36,Female,Intermediate,Left,Backhand,2,Coated,124.76017492446466,0.6330466974343134,Moderate,32.48518290550445,73.30058956380932,189.8356710638513,25.59214167826157,269.05672475741596,0.8239470612388792,25.24697608556849,0.41369459257332153,0.363406366920231,28.469496202759746,367.9561320916308,16.03744150394583,135.52036046373962,0.3772646861381702,71.05077752727512,0,Medium
P0095,34,Female,Intermediate,Right,Backhand,2,Coated,96.91182017987956,0.5662958595884685,High,34.00875864940232,87.88852119458997,248.98710371780328,23.72976430364748,264.507813766573,0.7162699550599441,24.02462000493813,0.3552331751962565,0.25243072051126475,20.653259649770533,296.43138498501867,18.48027571989716,170.58729172767733,0.6919854497865456,93.73892191230784,0,High
P0096,25,Female,Intermediate,Right,Serve,5,Non-Coated,82.82641738575447,0.5887087598341361,Dry,33.12473512295141,53.6037078011708,227.24707022830793,28.651665110961762,282.919951232468,0.9079912083547925,20.544733199806966,0.5624000594923672,0.4466324451717405,16.01291873979859,277.28890493625835,13.772722059802202,136.03822862061924,0.24672838477777692,97.5453325441373,1,Low
P0097,20,Female,Beginner,Left,Serve,1,Non-Coated,105.21495304428699,0.7363326981311269,High,31.048299647989857,53.48357508197628,238.03462955864194,19.22142447477684,289.49537748224344,0.9447001360183999,16.67972929844337,0.31478149332468386,0.46772025252735105,32.52278873963385,354.3308356714548,20.22675003558001,120.0586398970896,0.6673074605222722,68.4954509323347,0,High
P0098,20,Female,Intermediate,Left,Forehand,3,Non-Coated,96.73823118320271,0.5630396664793621,Moderate,22.77333793382754,75.21467243463633,255.64702336826502,11.586173640195515,238.13248406514572,0.7100539900059896,20.139228222652086,0.5447449071757469,0.36211437124026913,26.36756849199334,388.92890646631236,11.615413980827533,94.47562032073444,0.40207331914107325,92.29714772176196,0,Low
P0099,18,Male,Pro,Left,Forehand,2,Coated,149.31827793713157,0.6134833666951329,Dry,24.53753923503351,86.42053870191381,256.79203267566754,22.560151395343308,260.5612645215879,0.8804295553746092,15.66233384873883,0.46485307481043214,0.3358761952990552,27.050635000793513,256.3745219769182,19.641704255736713,141.566552484396,0.24841172157627134,90.23157287600334,0,High
P0100,22,Female,Beginner,Right,Backhand,5,Coated,93.95063476101606,0.6314590515867897,Moderate,27.45282737462011,81.22779123932173,295.2719089623647,28.19875285988618,292.95394462083766,0.7753178932723765,23.711508389664562,0.2511316172782933,0.5399138996564621,45.79922336431511,364.45865145624094,20.409758891607588,146.20942795103144,0.38958666384089224,93.53089304130876,1,High
P0101,27,Female,Beginner,Left,Backhand,5,Coated,131.9513194805873,0.7793685817980276,High,28.833451722720856,76.35197788966781,258.60640961272134,12.148481227966823,230.94010791036683,0.7622783389022412,19.845232143971643,0.20898362327499442,0.43042769748444343,32.45771618162564,254.25982331079447,12.04199582366861,107.93875986706169,0.5748271888749608,76.3545712318704,0,Low
P0102,24,Female,Beginner,Right,Forehand,2,Non-Coated,129.49862054520656,0.7140871835568812,Moderate,31.73275092969815,59.36545990286942,220.7284968218677,14.048558025502457,349.82498564498167,0.7352970166947701,20.697727627977294,0.2847218108190851,0.4668085088180601,25.533575663310547,318.7903503829383,15.742847076397398,120.06734223841664,0.4123864356713811,87.45056795320576,0,Low
P0103,26,Female,Beginner,Left,Backhand,2,Coated,47.85469008563691,0.7104443830694105,Moderate,23.404394422805915,75.8883667350987,219.5559393318094,26.806731795786824,242.4409178438056,0.7022088604794721,23.626323315911456,0.5805104428493165,0.25100764536077935,20.151592183109287,351.57845243814415,20.699830383286756,115.83458449305506,0.4465177342600315,67.60052165971695,0,High
P0104,24,Male,Pro,Left,Forehand,1,Coated,49.57074440416943,0.8189513939901686,High,21.92416091220445,80.05477882154072,237.25931434891828,15.280575220626618,282.86229170329995,0.9218277517677202,23.719316971750224,0.3922987811359452,0.48533011770463147,27.143908192410258,310.79565815104024,21.511498298934328,131.2843295709964,0.6117297282489292,98.72480052295995,0,High
P0105,26,Male,Intermediate,Right,Serve,5,Coated,112.57911262815358,0.7098524942260174,Moderate,27.239152558904543,77.66428398953022,211.11932398418196,12.588403235838225,283.1239390598686,0.8592852646716141,23.825149671123697,0.6024382547945388,0.377844309809239,44.474738009308346,295.14259407402574,19.736371461894706,175.78859520459795,0.5077606652131539,88.90778220986236,0,High
P0106,25,Male,Pro,Right,Backhand,5,Coated,68.50188074088314,0.6719710600213162,High,22.36762116309381,73.84053991430615,225.17267737515468,32.013586087243056,267.72278425836555,0.75424602553878,22.373868139544633,0.4509529076354523,0.34666736911481366,48.60400198365992,278.02547051534685,21.290931182150906,119.90916320110458,0.534040194358032,63.06078770869415,1,High
P0107,29,Male,Intermediate,Left,Backhand,4,Non-Coated,112.32797381668172,0.8868578659615165,Dry,30.406052034943585,42.35656258453515,281.0535326315801,12.3441746134622,236.23151850157166,0.8630476156010493,22.32183650143453,0.21637331416208255,0.5717616798595206,25.089230586333635,396.6807537413964,21.243980684884715,112.6941796141765,0.27700874919517027,95.11963456788696,0,High
P0108,19,Male,Pro,Right,Backhand,1,Non-Coated,55.9088483744883,0.55290265830325,Moderate,28.634463351375757,72.98574665574043,283.17139234406363,17.292011634278253,284.8029608503279,0.8515098912439987,27.318291663993453,0.6230491874011973,0.22157359487838832,18.35928562472408,335.54740739802025,21.756635355411454,180.78217290246033,0.32622759794465594,98.3629997989854,1,High
P0109,18,Male,Beginner,Right,Serve,2,Coated,83.67750499263843,0.6568875500263844,Dry,31.11661695528327,63.91473277414552,255.33509738404084,19.567617894760698,213.65216230251662,0.6935681256343561,22.01331679711101,0.6681317178166583,0.2782425619597806,46.58078634538092,269.1766770602401,14.960767826648354,177.33028461764366,0.40562842687374245,73.34579403350159,1,Medium
P0110,33,Female,Beginner,Left,Serve,2,Non-Coated,51.27172929581424,0.763287450732903,High,20.951548394826627,88.07846357748429,249.94091303929,20.8557796109407,258.03891700033006,0.6616463053191929,23.040452407726995,0.23710760115414314,0.35001603443481666,15.77748020817662,257.22251730742147,13.44331075647315,175.19553191391714,0.25491504648295965,81.5559566792774,1,Low
P0111,22,Male,Pro,Right,Backhand,3,Non-Coated,71.03023844972033,0.8239832326184819,High,34.47046340666306,70.35949416885356,231.2519798080235,17.755367997153126,233.63782925240056,0.8927047169778981,29.823448147536993,0.3041753340593072,0.32961603884895796,21.89541032310349,286.50861733708433,17.59532280963124,169.13190849504196,0.3395545894659392,99.67700206699493,0,Medium
P0112,20,Male,Pro,Left,Forehand,2,Non-Coated,49.71284491184384,0.8357445341654974,Moderate,20.00008305013607,70.41136281176496,256.3078698682616,32.638539483776526,218.62666609534196,0.883992174556453,17.71575077539586,0.5577764601322163,0.4042735400175296,18.165837593867074,330.7937653502595,12.266214298314422,186.64597070419376,0.6167449926809818,78.03783546183404,0,Low
P0113,29,Female,Intermediate,Left,Serve,5,Coated,146.76365207174467,0.5661255961493105,Moderate,24.88163622520302,89.70275936848749,276.7264014877788,25.782880971758875,338.82243963217365,0.9489019352233488,25.89631474172248,0.6985877712806943,0.36036082102438505,32.6331834125276,362.798629584875,16.684184524199996,165.58711547543496,0.2110685637656231,86.62906418126377,1,Medium
P0114,25,Male,Pro,Right,Backhand,2,Non-Coated,83.45642779635025,0.7981962194451557,High,30.194521900493598,44.67938948904527,268.54164694907763,17.706355529012967,304.991437241491,0.6067771538081839,22.097807651136183,0.6381518619084668,0.5153156235361003,26.34564493874609,397.14395456556343,16.95145313672969,100.32795469970866,0.22546607524268608,78.09805491979303,0,Medium
P0115,39,Female,Pro,Left,Backhand,5,Non-Coated,139.13076446880046,0.802088775215136,High,20.677131107931782,53.81581425501764,184.25514188132232,17.658432427515738,225.32433235116997,0.7891332403790764,27.45812519808515,0.24947393049709715,0.5072002212666269,21.486654031754803,375.0920066370899,19.6772436876563,83.95719520586049,0.5435235817945103,63.026505443138156,0,High
P0116,20,Female,Intermediate,Right,Serve,5,Coated,146.82889459317332,0.6249277975096938,Dry,21.250243720364104,72.80397194845128,267.73559983267603,21.579717477988183,342.4093790899275,0.8454629628171964,21.060488439229605,0.503618547139957,0.5089499104147799,40.71712478866648,341.7952693826857,14.341512096789382,101.82367057945706,0.3930704091291679,80.38266483065868,0,Medium
P0117,18,Male,Intermediate,Left,Forehand,1,Non-Coated,140.0518926140329,0.5894712599645322,Dry,21.150221558423304,55.76181280171873,266.3937200610002,8.9089065125801,232.39881622216365,0.8038890217673097,19.54484140530623,0.5326018507575621,0.347741821031205,36.56466831943716,349.9716085792866,17.221908721941233,123.75658836802972,0.5865147644356841,93.07019939807596,1,Low
